season,group,family,slice,bets,wins,losses,pushes,win_rate,roi_per_1_at_minus_110,p_value_gt_breakeven,avg_pick_prob_edge,avg_filter_score,avg_abs_he_vs_market_edge,new_transient_rate,persistent_rate,neutral_rate
2020,overlap,core_strategy,feb15_plus,45,24,21,0,0.5333333333333333,0.018181818181818167,0.5094422664326705,0.12733538830297628,0.5915844505381929,3.397856590857628,0.0,0.4666666666666667,0.08888888888888889
2020,overlap,core_strategy,march_only,14,7,7,0,0.5,-0.04545454545454545,0.6725937438676415,0.1284887256725935,0.5898663175964913,2.9849654030225854,0.0,0.5,0.2857142857142857
2020,overlap,core_strategy,conference_tournaments,6,2,4,0,0.3333333333333333,-0.3636363636363636,0.9113869216494005,0.11559364500835663,0.5913330440084061,2.586445065029026,0.0,1.0,0.6666666666666666
2020,overlap,core_strategy,ncaa_tournament,0,0,0,0,,,,,,,,,
2022,overlap,core_strategy,full,439,268,171,0,0.6104783599088838,0.1654586870987782,0.0001557382348651769,0.16567157399807486,0.615630098505283,5.936901569504325,0.06378132118451026,0.4601366742596811,0.21184510250569477
2022,overlap,core_strategy,feb15_plus,52,33,19,0,0.6346153846153846,0.21153846153846148,0.07128623887899455,0.14671427344429364,0.602607508078093,4.137762226855061,0.019230769230769232,0.40384615384615385,0.4423076923076923
2022,overlap,core_strategy,march_only,29,20,9,0,0.6896551724137931,0.31661442006269586,0.053204863570583585,0.13650677396464855,0.6067157824342769,3.713962448595382,0.034482758620689655,0.41379310344827586,0.7931034482758621
2022,overlap,core_strategy,conference_tournaments,24,15,9,0,0.625,0.19318181818181815,0.21600866448680134,0.13930651751012477,0.6100951853451025,3.5995875123920213,0.041666666666666664,0.4583333333333333,0.9583333333333334
2022,overlap,core_strategy,ncaa_tournament,0,0,0,0,,,,,,,,,
2023,overlap,core_strategy,full,356,213,143,0,0.598314606741573,0.1422369765066394,0.0027886374241505424,0.15828482929262955,0.6171575873016615,5.277988616690862,0.08707865168539326,0.2893258426966292,0.12359550561797752
2023,overlap,core_strategy,feb15_plus,28,16,12,0,0.5714285714285714,0.09090909090909093,0.37764261157115553,0.13461988197477234,0.6123646083284052,4.120650749076413,0.07142857142857142,0.21428571428571427,0.32142857142857145
