awayConference,awayScore,awayTeam_x,awayTeamId_x,gameId,homeConference,homeScore,homeTeam_x,homeTeamId_x,season,seasonType,startDate_x,source_key,source_asof,provider,spread,overUnder,homeMoneyline,awayMoneyline,spreadOpen,overUnderOpen,startDate_y,homeTeam_y,awayTeam_y,homeTeamId_y,awayTeamId_y,spread_sign_for_votes,action,confidence,repair_reason,majority_sign_sum,peer_same_sign_count,peer_opposite_sign_count,non_consensus_same_sign_count,non_consensus_opposite_sign_count,original_spread,repaired_spread,original_spreadOpen,repaired_spreadOpen
Big South,59.0,Gardner-Webb,94,209817,ACC,97.0,Clemson,52,2026,regular,2025-11-08T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-29.0,146.5,,,-30.5,148.5,2025-11-08T00:00:00.000Z,Clemson,Gardner-Webb,52,94,-1.0,keep,none,,-2.0,1,0,1,0,-29.0,-29.0,-30.5,-30.5
Big South,59.0,Gardner-Webb,94,209817,ACC,97.0,Clemson,52,2026,regular,2025-11-08T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-29.5,146.5,,,-31.5,148.5,2025-11-08T00:00:00.000Z,Clemson,Gardner-Webb,52,94,-1.0,keep,none,,-2.0,1,0,1,0,-29.5,-29.5,-31.5,-31.5
Am. East,47.0,UMass Lowell,318,209818,Big East,110.0,UConn,314,2026,regular,2025-11-08T00:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-35.5,151.0,,,-34.5,152.0,2025-11-08T00:30:00.000Z,UConn,UMass Lowell,314,318,-1.0,keep,none,,-2.0,1,0,1,0,-35.5,-35.5,-34.5,-34.5
Am. East,47.0,UMass Lowell,318,209818,Big East,110.0,UConn,314,2026,regular,2025-11-08T00:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-36.5,151.5,,,-33.5,152.5,2025-11-08T00:30:00.000Z,UConn,UMass Lowell,314,318,-1.0,keep,none,,-2.0,1,0,1,0,-36.5,-36.5,-33.5,-33.5
Southland,52.0,SE Louisiana,246,209820,Sun Belt,58.0,Louisiana,148,2026,regular,2025-11-08T01:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-3.5,136.5,-165.0,140.0,-3.5,139.5,2025-11-08T01:30:00.000Z,Louisiana,SE Louisiana,148,246,-1.0,keep,none,,-1.0,0,0,0,0,-3.5,-3.5,-3.5,-3.5
American,82.0,Tulsa,304,209823,A-10,65.0,Rhode Island,240,2026,regular,2025-11-07T23:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,,154.0,,,,154.0,2025-11-07T23:00:00.000Z,Rhode Island,Tulsa,240,304,,keep,none,,-1.0,0,0,0,0,,,,
American,82.0,Tulsa,304,209823,A-10,65.0,Rhode Island,240,2026,regular,2025-11-07T23:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-3.5,153.5,-170.0,145.0,-3.5,154.5,2025-11-07T23:00:00.000Z,Rhode Island,Tulsa,240,304,-1.0,keep,none,,-1.0,0,0,0,0,-3.5,-3.5,-3.5,-3.5
MAAC,62.0,Siena,264,209824,Ivy,46.0,Brown,30,2026,regular,2025-11-08T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,3.5,143.0,,,2.5,142.0,2025-11-08T00:00:00.000Z,Brown,Siena,30,264,1.0,keep,none,,2.0,1,0,1,0,3.5,3.5,2.5,2.5
MAAC,62.0,Siena,264,209824,Ivy,46.0,Brown,30,2026,regular,2025-11-08T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,3.5,142.5,105.0,-125.0,1.5,144.5,2025-11-08T00:00:00.000Z,Brown,Siena,30,264,1.0,keep,none,,2.0,1,0,1,0,3.5,3.5,1.5,1.5
Patriot,73.0,Bucknell,32,209825,MAAC,62.0,Mount St. Mary's,183,2026,regular,2025-11-08T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-1.5,143.5,-125.0,105.0,-1.5,143.5,2025-11-08T00:00:00.000Z,Mount St. Mary's,Bucknell,183,32,,keep,none,,0.0,0,0,0,0,-1.5,-1.5,-1.5,-1.5
Ivy,97.0,Yale,360,209826,Patriot,68.0,Navy,187,2026,regular,2025-11-08T02:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,6.5,147.0,260.0,-320.0,7.5,147.5,2025-11-08T02:00:00.000Z,Navy,Yale,187,360,1.0,keep,none,,2.0,1,0,1,0,6.5,6.5,7.5,7.5
Ivy,97.0,Yale,360,209826,Patriot,68.0,Navy,187,2026,regular,2025-11-08T02:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,5.5,147.5,190.0,-225.0,5.5,147.5,2025-11-08T02:00:00.000Z,Navy,Yale,187,360,1.0,keep,none,,2.0,1,0,1,0,5.5,5.5,5.5,5.5
Big East,101.0,Providence,235,209827,ACC,107.0,Virginia Tech,340,2026,regular,2025-11-08T21:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,2.0,157.5,-115.0,-105.0,-1.0,157.0,2025-11-08T21:30:00.000Z,Virginia Tech,Providence,340,235,,keep,none,,0.0,0,0,0,0,2.0,2.0,-1.0,-1.0
Big East,101.0,Providence,235,209827,ACC,107.0,Virginia Tech,340,2026,regular,2025-11-08T21:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,2.5,157.5,-115.0,-105.0,-1.5,156.5,2025-11-08T21:30:00.000Z,Virginia Tech,Providence,340,235,,keep,none,,0.0,0,0,0,0,2.5,2.5,-1.5,-1.5
MEAC,43.0,Delaware State,67,209828,ACC,83.0,Syracuse,286,2026,regular,2025-11-08T18:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-26.5,157.5,,,-25.0,163.0,2025-11-08T18:00:00.000Z,Syracuse,Delaware State,286,67,-1.0,keep,none,,-2.0,1,0,1,0,-26.5,-26.5,-25.0,-25.0
MEAC,43.0,Delaware State,67,209828,ACC,83.0,Syracuse,286,2026,regular,2025-11-08T18:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-26.5,157.5,-20000.0,3000.0,-24.5,159.5,2025-11-08T18:00:00.000Z,Syracuse,Delaware State,286,67,-1.0,keep,none,,-2.0,1,0,1,0,-26.5,-26.5,-24.5,-24.5
SoCon,54.0,Western Carolina,348,209829,ACC,95.0,Duke,72,2026,regular,2025-11-08T18:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-37.0,153.5,,,-35.0,152.5,2025-11-08T18:30:00.000Z,Duke,Western Carolina,72,348,-1.0,keep,none,,-2.0,1,0,1,0,-37.0,-37.0,-35.0,-35.0
SoCon,54.0,Western Carolina,348,209829,ACC,95.0,Duke,72,2026,regular,2025-11-08T18:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-36.5,152.5,,,-35.5,152.5,2025-11-08T18:30:00.000Z,Duke,Western Carolina,72,348,-1.0,keep,none,,-2.0,1,0,1,0,-36.5,-36.5,-35.5,-35.5
American,72.0,East Carolina,74,209830,A-10,87.0,Richmond,242,2026,regular,2025-11-08T23:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-5.5,143.0,-250.0,210.0,-6.5,144.5,2025-11-08T23:00:00.000Z,Richmond,East Carolina,242,74,-1.0,keep,none,,-2.0,1,0,1,0,-5.5,-5.5,-6.5,-6.5
American,72.0,East Carolina,74,209830,A-10,87.0,Richmond,242,2026,regular,2025-11-08T23:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-5.5,143.5,-280.0,230.0,-6.5,144.5,2025-11-08T23:00:00.000Z,Richmond,East Carolina,242,74,-1.0,keep,none,,-2.0,1,0,1,0,-5.5,-5.5,-6.5,-6.5
American,95.0,South Florida,271,209831,A-10,99.0,George Washington,96,2026,regular,2025-11-08T18:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,1.5,159.0,125.0,-145.0,3.0,156.5,2025-11-08T18:30:00.000Z,George Washington,South Florida,96,271,,keep,none,,0.0,0,0,0,0,1.5,1.5,3.0,3.0
American,95.0,South Florida,271,209831,A-10,99.0,George Washington,96,2026,regular,2025-11-08T18:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,1.5,159.5,130.0,-150.0,2.5,156.5,2025-11-08T18:30:00.000Z,George Washington,South Florida,96,271,,keep,none,,0.0,0,0,0,0,1.5,1.5,2.5,2.5
Am. East,71.0,UMBC,317,209832,A-10,77.0,Dayton,64,2026,regular,2025-11-08T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-25.5,154.5,-20000.0,3000.0,-23.5,152.5,2025-11-08T19:00:00.000Z,Dayton,UMBC,64,317,-1.0,keep,none,,-1.0,0,0,0,0,-25.5,-25.5,-23.5,-23.5
MAAC,67.0,Niagara,194,209833,Am. East,59.0,Binghamton,24,2026,regular,2025-11-08T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-3.0,140.5,-160.0,135.0,-3.0,140.5,2025-11-08T19:00:00.000Z,Binghamton,Niagara,24,194,-1.0,keep,none,,-2.0,1,0,1,0,-3.0,-3.0,-3.0,-3.0
MAAC,67.0,Niagara,194,209833,Am. East,59.0,Binghamton,24,2026,regular,2025-11-08T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-3.5,138.5,-155.0,135.0,-3.5,139.5,2025-11-08T19:00:00.000Z,Binghamton,Niagara,24,194,-1.0,keep,none,,-2.0,1,0,1,0,-3.5,-3.5,-3.5,-3.5
MAAC,70.0,Canisius,42,209834,A-10,89.0,St. Bonaventure,277,2026,regular,2025-11-08T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-20.5,137.0,,,-18.0,139.0,2025-11-08T21:00:00.000Z,St. Bonaventure,Canisius,277,42,-1.0,keep,none,,-2.0,1,0,1,0,-20.5,-20.5,-18.0,-18.0
MAAC,70.0,Canisius,42,209834,A-10,89.0,St. Bonaventure,277,2026,regular,2025-11-08T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-20.5,136.5,-3000.0,1200.0,-18.5,138.5,2025-11-08T21:00:00.000Z,St. Bonaventure,Canisius,277,42,-1.0,keep,none,,-2.0,1,0,1,0,-20.5,-20.5,-18.5,-18.5
Patriot,53.0,Holy Cross,111,209835,Big 12,98.0,BYU,18,2026,regular,2025-11-09T02:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-38.5,165.0,,,-36.5,165.0,2025-11-09T02:00:00.000Z,BYU,Holy Cross,18,111,-1.0,keep,none,,-2.0,1,0,1,0,-38.5,-38.5,-36.5,-36.5
Patriot,53.0,Holy Cross,111,209835,Big 12,98.0,BYU,18,2026,regular,2025-11-09T02:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-38.5,165.5,,,-36.5,165.5,2025-11-09T02:00:00.000Z,BYU,Holy Cross,18,111,-1.0,keep,none,,-2.0,1,0,1,0,-38.5,-38.5,-36.5,-36.5
NEC,83.0,Fairleigh Dickinson,84,209837,MAAC,93.0,Saint Peter's,254,2026,regular,2025-11-08T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-6.5,137.5,-260.0,215.0,-5.5,,2025-11-08T19:00:00.000Z,Saint Peter's,Fairleigh Dickinson,254,84,-1.0,keep,none,,-1.0,0,0,0,0,-6.5,-6.5,-5.5,-5.5
SEC,103.0,Alabama,5,209838,Big East,96.0,St. John's,279,2026,regular,2025-11-08T17:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-4.0,171.5,-250.0,210.0,-6.0,171.0,2025-11-08T17:00:00.000Z,St. John's,Alabama,279,5,-1.0,keep,none,,-2.0,1,0,1,0,-4.0,-4.0,-6.0,-6.0
SEC,103.0,Alabama,5,209838,Big East,96.0,St. John's,279,2026,regular,2025-11-08T17:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-4.5,172.5,-280.0,230.0,-6.5,168.5,2025-11-08T17:00:00.000Z,St. John's,Alabama,279,5,-1.0,keep,none,,-2.0,1,0,1,0,-4.5,-4.5,-6.5,-6.5
Big Sky,68.0,Montana,179,209840,ACC,91.0,Stanford,281,2026,regular,2025-11-08T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-12.0,150.5,-850.0,550.0,-10.0,150.5,2025-11-08T21:00:00.000Z,Stanford,Montana,281,179,-1.0,keep,none,,-2.0,1,0,1,0,-12.0,-12.0,-10.0,-10.0
Big Sky,68.0,Montana,179,209840,ACC,91.0,Stanford,281,2026,regular,2025-11-08T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-11.5,150.5,-600.0,400.0,-9.5,150.5,2025-11-08T21:00:00.000Z,Stanford,Montana,281,179,-1.0,keep,none,,-2.0,1,0,1,0,-11.5,-11.5,-9.5,-9.5
OVC,79.0,Tennessee State,290,209841,MVC,87.0,Belmont,22,2026,regular,2025-11-09T01:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-13.0,158.5,-1000.0,625.0,-13.0,157.5,2025-11-09T01:00:00.000Z,Belmont,Tennessee State,22,290,-1.0,keep,none,,-2.0,1,0,1,0,-13.0,-13.0,-13.0,-13.0
OVC,79.0,Tennessee State,290,209841,MVC,87.0,Belmont,22,2026,regular,2025-11-09T01:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-13.5,158.5,-800.0,500.0,-12.5,156.5,2025-11-09T01:00:00.000Z,Belmont,Tennessee State,22,290,-1.0,keep,none,,-2.0,1,0,1,0,-13.5,-13.5,-12.5,-12.5
MAAC,75.0,Marist,156,209842,Ivy,56.0,Dartmouth,62,2026,regular,2025-11-09T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-1.5,139.0,-115.0,-105.0,1.5,140.0,2025-11-09T19:00:00.000Z,Dartmouth,Marist,62,156,,keep,none,,0.0,0,0,0,0,-1.5,-1.5,1.5,1.5
MAAC,75.0,Marist,156,209842,Ivy,56.0,Dartmouth,62,2026,regular,2025-11-09T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-1.5,138.5,,-120.0,1.5,140.5,2025-11-09T19:00:00.000Z,Dartmouth,Marist,62,156,,keep,none,,0.0,0,0,0,0,-1.5,-1.5,1.5,1.5
SEC,63.0,Texas A&M,293,209843,Big 12,87.0,Oklahoma State,218,2026,regular,2025-11-09T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,2.5,173.0,125.0,-145.0,2.5,170.0,2025-11-09T19:00:00.000Z,Oklahoma State,Texas A&M,218,293,,keep,none,,0.0,0,0,0,0,2.5,2.5,2.5,2.5
SEC,63.0,Texas A&M,293,209843,Big 12,87.0,Oklahoma State,218,2026,regular,2025-11-09T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,2.5,173.5,125.0,-145.0,2.5,168.5,2025-11-09T19:00:00.000Z,Oklahoma State,Texas A&M,218,293,,keep,none,,0.0,0,0,0,0,2.5,2.5,2.5,2.5
Ivy,65.0,Cornell,60,209844,MVC,76.0,Illinois State,119,2026,regular,2025-11-09T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-6.5,164.5,-360.0,280.0,-8.5,165.5,2025-11-09T19:00:00.000Z,Illinois State,Cornell,119,60,-1.0,keep,none,,-2.0,1,0,1,0,-6.5,-6.5,-8.5,-8.5
Ivy,65.0,Cornell,60,209844,MVC,76.0,Illinois State,119,2026,regular,2025-11-09T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-6.5,164.5,-380.0,290.0,-8.5,165.5,2025-11-09T19:00:00.000Z,Illinois State,Cornell,119,60,-1.0,keep,none,,-2.0,1,0,1,0,-6.5,-6.5,-8.5,-8.5
Ivy,78.0,Pennsylvania,227,209845,Patriot,84.0,American University,8,2026,regular,2025-11-09T18:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-1.0,154.5,-110.0,-110.0,-1.0,156.5,2025-11-09T18:00:00.000Z,American University,Pennsylvania,8,227,,keep,none,,0.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0
Ivy,78.0,Pennsylvania,227,209845,Patriot,84.0,American University,8,2026,regular,2025-11-09T18:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,1.5,154.5,-120.0,,-1.5,156.5,2025-11-09T18:00:00.000Z,American University,Pennsylvania,8,227,,keep,none,,0.0,0,0,0,0,1.5,1.5,-1.5,-1.5
Am. East,75.0,New Hampshire,190,209847,Ivy,86.0,Harvard,107,2026,regular,2025-11-09T17:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-15.0,147.5,,,-14.5,147.5,2025-11-09T17:00:00.000Z,Harvard,New Hampshire,107,190,-1.0,keep,none,,-2.0,1,0,1,0,-15.0,-15.0,-14.5,-14.5
Am. East,75.0,New Hampshire,190,209847,Ivy,86.0,Harvard,107,2026,regular,2025-11-09T17:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-15.5,147.5,-1600.0,800.0,-13.5,147.5,2025-11-09T17:00:00.000Z,Harvard,New Hampshire,107,190,-1.0,keep,none,,-2.0,1,0,1,0,-15.5,-15.5,-13.5,-13.5
Am. East,89.0,Vermont,337,209848,Ivy,84.0,Brown,30,2026,regular,2025-11-09T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,5.5,131.5,150.0,-175.0,4.0,130.5,2025-11-09T19:00:00.000Z,Brown,Vermont,30,337,1.0,keep,none,,2.0,1,0,1,0,5.5,5.5,4.0,4.0
Am. East,89.0,Vermont,337,209848,Ivy,84.0,Brown,30,2026,regular,2025-11-09T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,5.5,131.5,150.0,-175.0,3.5,130.5,2025-11-09T19:00:00.000Z,Brown,Vermont,30,337,1.0,keep,none,,2.0,1,0,1,0,5.5,5.5,3.5,3.5
MAC,66.0,Eastern Michigan,79,209849,ACC,78.0,Pittsburgh,229,2026,regular,2025-11-11T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-16.0,141.0,-2500.0,1050.0,-18.5,147.5,2025-11-11T00:00:00.000Z,Pittsburgh,Eastern Michigan,229,79,-1.0,keep,none,,-2.0,1,0,1,0,-16.0,-16.0,-18.5,-18.5
MAC,66.0,Eastern Michigan,79,209849,ACC,78.0,Pittsburgh,229,2026,regular,2025-11-11T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-15.5,140.5,-5000.0,1500.0,-18.5,147.5,2025-11-11T00:00:00.000Z,Pittsburgh,Eastern Michigan,229,79,-1.0,keep,none,,-2.0,1,0,1,0,-15.5,-15.5,-18.5,-18.5
Big West,65.0,Cal State Fullerton,37,209850,ACC,93.0,California,40,2026,regular,2025-11-11T03:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-22.5,162.5,-6000.0,1800.0,-22.5,153.5,2025-11-11T03:00:00.000Z,California,Cal State Fullerton,40,37,-1.0,keep,none,,-1.0,0,0,0,0,-22.5,-22.5,-22.5,-22.5
OVC,66.0,Lindenwood,366,209851,A-10,109.0,Saint Louis,252,2026,regular,2025-11-11T01:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-24.5,166.5,,,-24.0,164.5,2025-11-11T01:00:00.000Z,Saint Louis,Lindenwood,252,366,-1.0,keep,none,,-2.0,1,0,1,0,-24.5,-24.5,-24.0,-24.0
OVC,66.0,Lindenwood,366,209851,A-10,109.0,Saint Louis,252,2026,regular,2025-11-11T01:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-24.5,165.5,-10000.0,2500.0,-23.5,164.5,2025-11-11T01:00:00.000Z,Saint Louis,Lindenwood,252,366,-1.0,keep,none,,-2.0,1,0,1,0,-24.5,-24.5,-23.5,-23.5
ASUN,62.0,West Georgia,346,209852,Big Ten,83.0,UCLA,313,2026,regular,2025-11-11T03:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-30.5,146.0,,,-33.5,149.0,2025-11-11T03:00:00.000Z,UCLA,West Georgia,313,346,-1.0,keep,none,,-2.0,1,0,1,0,-30.5,-30.5,-33.5,-33.5
ASUN,62.0,West Georgia,346,209852,Big Ten,83.0,UCLA,313,2026,regular,2025-11-11T03:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-34.5,148.5,,,-34.5,148.5,2025-11-11T03:00:00.000Z,UCLA,West Georgia,313,346,-1.0,keep,none,,-2.0,1,0,1,0,-34.5,-34.5,-34.5,-34.5
MEAC,57.0,Delaware State,67,209853,MAAC,68.0,Niagara,194,2026,regular,2025-11-10T23:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-5.5,137.5,-220.0,180.0,-5.0,138.5,2025-11-10T23:30:00.000Z,Niagara,Delaware State,194,67,-1.0,keep,none,,-2.0,1,0,1,0,-5.5,-5.5,-5.0,-5.0
MEAC,57.0,Delaware State,67,209853,MAAC,68.0,Niagara,194,2026,regular,2025-11-10T23:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-5.5,137.5,-200.0,170.0,-4.5,137.5,2025-11-10T23:30:00.000Z,Niagara,Delaware State,194,67,-1.0,keep,none,,-2.0,1,0,1,0,-5.5,-5.5,-4.5,-4.5
Patriot,69.0,Holy Cross,111,209854,Big 12,87.0,Utah,331,2026,regular,2025-11-11T02:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-22.0,156.0,,,-21.5,155.5,2025-11-11T02:00:00.000Z,Utah,Holy Cross,331,111,-1.0,keep,none,,-2.0,1,0,1,0,-22.0,-22.0,-21.5,-21.5
Patriot,69.0,Holy Cross,111,209854,Big 12,87.0,Utah,331,2026,regular,2025-11-11T02:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-21.5,154.5,-10000.0,2500.0,-20.5,154.5,2025-11-11T02:00:00.000Z,Utah,Holy Cross,331,111,-1.0,keep,none,,-2.0,1,0,1,0,-21.5,-21.5,-20.5,-20.5
Southland,65.0,Lamar,139,209855,Big 12,78.0,TCU,287,2026,regular,2025-11-11T01:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-18.5,147.0,,,-17.5,147.0,2025-11-11T01:00:00.000Z,TCU,Lamar,287,139,-1.0,keep,none,,-2.0,1,0,1,0,-18.5,-18.5,-17.5,-17.5
Southland,65.0,Lamar,139,209855,Big 12,78.0,TCU,287,2026,regular,2025-11-11T01:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-18.5,147.5,-5000.0,1500.0,-18.5,146.5,2025-11-11T01:00:00.000Z,TCU,Lamar,287,139,-1.0,keep,none,,-2.0,1,0,1,0,-18.5,-18.5,-18.5,-18.5
ASUN,61.0,Stetson,283,209856,ACC,102.0,Miami,168,2026,regular,2025-11-11T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-34.5,162.0,,,-31.5,162.5,2025-11-11T00:00:00.000Z,Miami,Stetson,168,283,-1.0,keep,none,,-2.0,1,0,1,0,-34.5,-34.5,-31.5,-31.5
ASUN,61.0,Stetson,283,209856,ACC,102.0,Miami,168,2026,regular,2025-11-11T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-34.5,161.5,,,-31.5,162.5,2025-11-11T00:00:00.000Z,Miami,Stetson,168,283,-1.0,keep,none,,-2.0,1,0,1,0,-34.5,-34.5,-31.5,-31.5
Southland,60.0,SE Louisiana,246,209857,ACC,70.0,Georgia Tech,101,2026,regular,2025-11-11T02:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-15.5,134.5,,,-16.0,140.0,2025-11-11T02:00:00.000Z,Georgia Tech,SE Louisiana,101,246,-1.0,keep,none,,-2.0,1,0,1,0,-15.5,-15.5,-16.0,-16.0
Southland,60.0,SE Louisiana,246,209857,ACC,70.0,Georgia Tech,101,2026,regular,2025-11-11T02:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-14.5,134.5,-1800.0,900.0,-16.5,139.5,2025-11-11T02:00:00.000Z,Georgia Tech,SE Louisiana,101,246,-1.0,keep,none,,-2.0,1,0,1,0,-14.5,-14.5,-16.5,-16.5
Southland,58.0,New Orleans,193,209858,SEC,93.0,LSU,136,2026,regular,2025-11-11T01:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-19.0,161.0,,,-19.0,158.5,2025-11-11T01:00:00.000Z,LSU,New Orleans,136,193,-1.0,keep,none,,-2.0,1,0,1,0,-19.0,-19.0,-19.0,-19.0
